 SHELL, 16, 0.0010044574737548828
 KNUTH, 16, 0.0
 CIURA, 16, 0.0
 SHELL, 32, 0.0
 KNUTH, 32, 0.0009944438934326172
 CIURA, 32, 0.0
 SHELL, 50, 0.0
 KNUTH, 50, 0.0
 CIURA, 50, 0.0
 SHELL, 73, 0.0
 KNUTH, 73, 0.0
 CIURA, 73, 0.0
 SHELL, 98, 0.00829768180847168
 KNUTH, 98, 0.0010840892791748047
 CIURA, 98, 0.0018279552459716797
